lead_id,contact_id,account_id,campaign_id,status,created_at,mql_date,sql_date,is_converted
LD-360,CON-3481,ACC-9545,CMP-50,Raw,2023-09-28,,,False
LD-361,,ACC-446,CMP-14,MQL,2023-06-30,2023-07-01,,False
LD-362,CON-7395,ACC-45,CMP-93,Raw,2023-12-05,,,False
LD-363,,ACC-5584,CMP-89,Raw,2023-04-17,,,False
LD-364,,ACC-7837,CMP-61,SQL,2023-05-17,2023-05-21,2023-05-24,False
LD-365,CON-16218,ACC-2281,CMP-68,Raw,2022-08-25,,,False
LD-366,,ACC-2537,CMP-41,Raw,2023-11-02,,,False
LD-367,,ACC-8765,CMP-76,SQL,2023-08-20,2023-08-21,2023-08-24,False
LD-368,,ACC-8169,CMP-22,Raw,2023-12-01,,,False
LD-369,CON-3899,ACC-3216,CMP-41,Raw,2023-08-25,,,False
LD-370,,ACC-5229,CMP-22,Raw,2023-12-16,,,False
LD-371,CON-14664,ACC-6305,CMP-72,MQL,2023-12-08,2023-12-13,,False
LD-372,,ACC-9356,CMP-82,Raw,2023-05-19,,,False
LD-373,CON-8366,ACC-3709,CMP-22,MQL,2023-12-01,2023-12-06,,False
LD-374,CON-7110,ACC-5249,CMP-38,Raw,2023-06-11,,,False
LD-375,CON-5499,ACC-7516,CMP-89,MQL,2022-11-03,2022-11-08,,False
LD-376,,ACC-8602,CMP-75,SQL,2022-05-21,2022-05-23,2022-05-28,False
LD-377,CON-13114,ACC-5276,CMP-19,Raw,2023-01-04,,,False
LD-378,CON-2469,ACC-8130,CMP-20,Raw,2023-09-17,,,False
LD-379,,ACC-5897,CMP-57,Raw,2023-10-26,,,False
LD-380,,ACC-3942,CMP-51,Raw,2023-04-06,,,False
LD-381,CON-9209,ACC-9740,CMP-5,Raw,2023-10-14,,,False
LD-382,CON-16881,ACC-3928,CMP-78,Raw,2023-12-19,,,False
LD-383,,ACC-3083,CMP-26,Raw,2023-04-05,,,False
LD-384,,ACC-7798,CMP-70,SQL,2023-10-28,2023-11-02,2023-11-12,False
LD-385,CON-2840,ACC-1593,CMP-69,Raw,2023-08-19,,,False
LD-386,CON-12369,ACC-5351,CMP-90,SQL,2023-06-23,2023-06-27,2023-06-29,False
LD-387,CON-1920,ACC-3817,CMP-11,Raw,2022-10-31,,,False
LD-388,,ACC-4824,CMP-66,Raw,2022-08-15,,,False
LD-389,,ACC-2827,CMP-71,Raw,2023-09-01,,,False
LD-390,CON-13355,ACC-1018,CMP-13,Raw,2023-06-26,,,False
LD-391,,ACC-7740,CMP-13,Raw,2023-10-05,,,False
LD-392,,ACC-3931,CMP-90,MQL,2022-10-19,2022-10-24,,False
LD-393,,ACC-9259,CMP-97,Raw,2023-09-23,,,False
LD-394,,ACC-1116,CMP-26,Raw,2023-05-21,,,False
LD-395,CON-15910,ACC-3424,CMP-92,Raw,2023-05-11,,,False
LD-396,,ACC-3496,CMP-96,SQL,2023-09-23,2023-09-25,2023-09-26,False
LD-397,,ACC-4559,CMP-12,Raw,2023-11-24,,,False
LD-398,,ACC-6868,CMP-59,MQL,2023-05-08,2023-05-13,,False
LD-399,CON-15196,ACC-168,CMP-78,Raw,2023-09-21,,,False
LD-400,,ACC-4644,CMP-84,Raw,2023-11-13,,,False
LD-401,,ACC-2084,CMP-2,Raw,2023-04-16,,,False
LD-402,CON-5348,ACC-4500,CMP-30,Raw,2023-11-06,,,False
LD-403,CON-2022,ACC-4077,CMP-45,Raw,2023-12-25,,,False
LD-404,,ACC-2213,CMP-73,MQL,2023-12-25,2023-12-26,,False
LD-405,CON-9537,ACC-7052,CMP-50,Raw,2023-12-27,,,False
LD-406,CON-14685,ACC-7065,CMP-42,SQL,2023-12-09,2023-12-10,2023-12-16,False
LD-407,,ACC-8210,CMP-43,Raw,2023-10-09,,,False
LD-408,CON-4022,ACC-6789,CMP-29,Raw,2023-07-04,,,False
LD-409,CON-7721,ACC-9962,CMP-33,Raw,2023-09-10,,,False
LD-410,,ACC-4179,CMP-27,Raw,2023-09-12,,,False
LD-411,CON-14577,ACC-4009,CMP-52,Raw,2023-08-08,,,False
LD-412,CON-17525,ACC-7651,CMP-82,Raw,2023-05-14,,,False
LD-413,,ACC-779,CMP-82,Raw,2023-05-19,,,False
LD-414,,ACC-6301,CMP-83,Raw,2023-09-25,,,False
LD-415,,ACC-1438,CMP-7,Raw,2022-12-10,,,False
LD-416,,ACC-2697,CMP-33,Raw,2022-11-10,,,False
LD-417,,ACC-7255,CMP-96,Raw,2023-12-21,,,False
LD-418,CON-13715,ACC-7509,CMP-85,MQL,2022-10-20,2022-10-23,,False
LD-419,CON-1951,ACC-8200,CMP-65,Raw,2023-10-12,,,False
LD-420,,ACC-2548,CMP-47,Raw,2023-11-09,,,False
LD-421,,ACC-1817,CMP-50,Converted,2023-07-31,2023-08-01,2023-08-02,True
LD-422,,ACC-7978,CMP-22,Raw,2023-12-15,,,False
LD-423,,ACC-3634,CMP-85,SQL,2023-12-23,2023-12-24,2023-12-27,False
LD-424,CON-5166,ACC-6569,CMP-34,Raw,2023-12-12,,,False
LD-425,CON-5557,ACC-4106,CMP-58,Raw,2023-08-20,,,False
LD-426,CON-711,ACC-9697,CMP-1,Raw,2022-10-27,,,False
LD-427,,ACC-4395,CMP-40,Raw,2022-03-17,,,False
LD-428,,ACC-2783,CMP-99,Raw,2023-11-19,,,False
LD-429,CON-10859,ACC-9028,CMP-21,Raw,2023-11-29,,,False
LD-430,CON-1182,ACC-3503,CMP-73,SQL,2023-12-18,2023-12-20,2023-12-27,False
LD-431,CON-17425,ACC-3712,CMP-15,Raw,2022-12-29,,,False
LD-432,CON-9970,ACC-2897,CMP-57,Raw,2022-07-31,,,False
LD-433,CON-2359,ACC-5523,CMP-57,SQL,2023-02-09,2023-02-13,2023-02-20,False
LD-434,,ACC-9045,CMP-8,MQL,2023-12-25,2023-12-30,,False
LD-435,CON-8147,ACC-8364,CMP-78,Raw,2023-09-19,,,False
LD-436,,ACC-1973,CMP-80,Raw,2023-11-01,,,False
LD-437,CON-5609,ACC-9989,CMP-43,Raw,2023-08-09,,,False
LD-438,CON-18319,ACC-2253,CMP-1,Raw,2022-10-10,,,False
LD-439,,ACC-9125,CMP-53,MQL,2023-05-30,2023-06-02,,False
LD-440,CON-5683,ACC-8510,CMP-23,Converted,2022-06-25,2022-06-26,2022-06-27,True
LD-441,CON-12012,ACC-6454,CMP-22,Raw,2023-12-07,,,False
LD-442,CON-2924,ACC-6034,CMP-28,Raw,2023-12-14,,,False
LD-443,,ACC-5199,CMP-84,MQL,2023-10-13,2023-10-14,,False
LD-444,CON-7026,ACC-6141,CMP-67,Raw,2023-12-11,,,False
LD-445,,ACC-2974,CMP-33,MQL,2023-11-12,2023-11-15,,False
LD-446,CON-19775,ACC-1745,CMP-95,MQL,2023-04-09,2023-04-13,,False
LD-447,,ACC-3528,CMP-44,Raw,2022-10-08,,,False
LD-448,,ACC-2866,CMP-26,Raw,2022-09-21,,,False
LD-449,,ACC-1981,CMP-70,Raw,2023-10-17,,,False
LD-450,,ACC-2898,CMP-87,Raw,2023-09-17,,,False
LD-451,,ACC-4576,CMP-56,Raw,2023-06-16,,,False
LD-452,CON-3463,ACC-3663,CMP-59,Raw,2023-12-15,,,False
LD-453,CON-15826,ACC-5663,CMP-84,Raw,2023-12-28,,,False
LD-454,CON-13886,ACC-6338,CMP-70,Raw,2023-11-09,,,False
LD-455,,ACC-2087,CMP-92,Raw,2023-07-09,,,False
LD-456,CON-10473,ACC-6453,CMP-18,SQL,2022-11-23,2022-11-25,2022-12-07,False
LD-457,CON-12803,ACC-463,CMP-42,SQL,2023-06-22,2023-06-23,2023-07-07,False
LD-458,,ACC-8334,CMP-74,Raw,2023-08-31,,,False
LD-459,CON-17061,ACC-6776,CMP-63,MQL,2023-09-13,2023-09-18,,False
LD-460,CON-7054,ACC-480,CMP-31,Raw,2023-05-08,,,False
LD-461,,ACC-1061,CMP-93,SQL,2023-11-07,2023-11-10,2023-11-12,False
LD-462,CON-13903,ACC-7003,CMP-83,Raw,2023-06-06,,,False
LD-463,CON-8632,ACC-6434,CMP-0,Raw,2022-07-18,,,False
LD-464,,ACC-6570,CMP-88,SQL,2022-09-05,2022-09-07,2022-09-13,False
LD-465,CON-1988,ACC-8811,CMP-2,Converted,2022-09-10,2022-09-15,2022-09-23,True
LD-466,CON-14047,ACC-1068,CMP-97,Raw,2023-07-28,,,False
LD-467,,ACC-1006,CMP-50,Raw,2023-12-13,,,False
LD-468,,ACC-9697,CMP-72,Raw,2022-07-01,,,False
LD-469,,ACC-7766,CMP-88,Raw,2023-04-09,,,False
LD-470,CON-8398,ACC-1707,CMP-43,Raw,2023-06-22,,,False
LD-471,,ACC-4568,CMP-99,Raw,2023-09-26,,,False
LD-472,CON-5204,ACC-427,CMP-31,MQL,2023-03-15,2023-03-16,,False
LD-473,,ACC-8977,CMP-93,SQL,2023-11-12,2023-11-15,2023-11-29,False
LD-474,,ACC-5045,CMP-16,Raw,2023-12-27,,,False
LD-475,CON-3714,ACC-237,CMP-0,Raw,2022-10-22,,,False
LD-476,,ACC-5479,CMP-39,Raw,2023-06-06,,,False
LD-477,,ACC-4058,CMP-99,Raw,2023-12-28,,,False
LD-478,CON-6111,ACC-542,CMP-42,Raw,2023-11-08,,,False
LD-479,,ACC-4276,CMP-86,Raw,2023-07-26,,,False
LD-480,CON-5872,ACC-118,CMP-89,Raw,2022-09-21,,,False
LD-481,CON-1720,ACC-2763,CMP-76,Raw,2022-05-27,,,False
LD-482,,ACC-9798,CMP-92,Raw,2023-09-17,,,False
LD-483,CON-17701,ACC-3197,CMP-35,Raw,2023-02-27,,,False
LD-484,,ACC-6829,CMP-73,Raw,2023-11-21,,,False
LD-485,CON-19931,ACC-6708,CMP-47,Raw,2023-12-16,,,False
LD-486,,ACC-632,CMP-31,Raw,2023-11-27,,,False
LD-487,,ACC-7361,CMP-49,Raw,2023-10-18,,,False
LD-488,,ACC-3162,CMP-35,Raw,2023-03-20,,,False
LD-489,,ACC-1476,CMP-39,Raw,2023-06-25,,,False
LD-490,CON-9526,ACC-1323,CMP-94,Raw,2022-12-09,,,False
LD-491,,ACC-9326,CMP-14,Raw,2023-09-02,,,False
LD-492,,ACC-2452,CMP-67,MQL,2023-08-17,2023-08-22,,False
LD-493,,ACC-2334,CMP-47,Raw,2023-11-07,,,False
LD-494,CON-6760,ACC-6490,CMP-85,MQL,2023-07-22,2023-07-25,,False
LD-495,CON-5702,ACC-9746,CMP-34,MQL,2023-07-16,2023-07-21,,False
LD-496,,ACC-1110,CMP-82,MQL,2023-06-13,2023-06-18,,False
LD-497,CON-18344,ACC-2840,CMP-2,MQL,2022-09-16,2022-09-17,,False
LD-498,CON-10109,ACC-315,CMP-9,Raw,2022-09-03,,,False
LD-499,,ACC-9229,CMP-37,MQL,2023-09-25,2023-09-28,,False
LD-500,CON-608,ACC-2777,CMP-72,MQL,2023-05-23,2023-05-27,,False
LD-501,,ACC-749,CMP-33,Raw,2023-01-21,,,False
LD-502,CON-11810,ACC-9996,CMP-59,Raw,2023-07-25,,,False
LD-503,CON-2022,ACC-822,CMP-61,Raw,2022-02-20,,,False
LD-504,,ACC-7658,CMP-31,Raw,2023-07-12,,,False
LD-505,CON-6558,ACC-1880,CMP-99,Raw,2023-08-07,,,False
LD-506,,ACC-3447,CMP-11,Raw,2023-06-22,,,False
LD-507,CON-7977,ACC-9539,CMP-67,Raw,2023-09-21,,,False
LD-508,CON-1636,ACC-6432,CMP-48,Raw,2023-11-01,,,False
LD-509,,ACC-690,CMP-74,Raw,2022-07-08,,,False
LD-510,CON-4062,ACC-2626,CMP-98,Raw,2023-01-11,,,False
LD-511,CON-15951,ACC-4456,CMP-82,SQL,2023-12-18,2023-12-19,2023-12-27,False
LD-512,CON-18762,ACC-6999,CMP-70,Raw,2023-10-05,,,False
LD-513,CON-18957,ACC-873,CMP-99,SQL,2023-08-15,2023-08-20,2023-08-28,False
LD-514,,ACC-5331,CMP-74,Raw,2023-01-04,,,False
LD-515,CON-16709,ACC-4235,CMP-85,Raw,2023-05-18,,,False
LD-516,,ACC-9516,CMP-17,Raw,2023-04-15,,,False
LD-517,,ACC-4052,CMP-93,Raw,2023-11-30,,,False
LD-518,CON-10816,ACC-4566,CMP-80,Raw,2022-12-11,,,False
LD-519,CON-13713,ACC-3802,CMP-3,MQL,2023-06-10,2023-06-11,,False
LD-520,,ACC-4279,CMP-5,Raw,2023-10-03,,,False
LD-521,CON-15588,ACC-7986,CMP-71,Converted,2023-10-16,2023-10-19,2023-10-28,True
LD-522,,ACC-4525,CMP-16,Raw,2023-09-09,,,False
LD-523,CON-19492,ACC-2233,CMP-93,Raw,2023-10-21,,,False
LD-524,CON-1820,ACC-9321,CMP-79,Raw,2023-11-27,,,False
LD-525,CON-12616,ACC-1972,CMP-91,Raw,2023-10-25,,,False
LD-526,,ACC-6948,CMP-23,MQL,2023-12-06,2023-12-09,,False
LD-527,,ACC-8040,CMP-3,Converted,2023-03-14,2023-03-18,2023-03-19,True
LD-528,CON-1184,ACC-7032,CMP-25,Raw,2023-03-16,,,False
LD-529,,ACC-1439,CMP-22,SQL,2023-12-24,2023-12-26,2024-01-08,False
LD-530,CON-19812,ACC-928,CMP-44,Raw,2023-04-07,,,False
LD-531,,ACC-2264,CMP-95,Raw,2023-08-18,,,False
LD-532,,ACC-582,CMP-83,Raw,2022-12-27,,,False
LD-533,CON-14050,ACC-3866,CMP-26,Raw,2023-07-26,,,False
LD-534,,ACC-9222,CMP-58,SQL,2023-12-20,2023-12-25,2024-01-05,False
LD-535,,ACC-5828,CMP-12,Raw,2022-11-23,,,False
LD-536,CON-8815,ACC-8172,CMP-12,MQL,2022-06-07,2022-06-11,,False
LD-537,CON-19972,ACC-6078,CMP-8,MQL,2023-12-18,2023-12-20,,False
LD-538,,ACC-9152,CMP-11,Raw,2023-04-26,,,False
LD-539,CON-3548,ACC-8939,CMP-72,Raw,2023-09-27,,,False
LD-540,CON-11109,ACC-1927,CMP-19,SQL,2023-12-08,2023-12-09,2023-12-22,False
LD-541,,ACC-898,CMP-7,Converted,2023-04-22,2023-04-23,2023-05-02,True
LD-542,,ACC-6827,CMP-70,Raw,2023-10-23,,,False
LD-543,,ACC-6597,CMP-77,Raw,2022-12-01,,,False
LD-544,CON-7160,ACC-7367,CMP-78,Raw,2023-12-07,,,False
LD-545,,ACC-684,CMP-30,Raw,2023-07-26,,,False
LD-546,CON-9180,ACC-6294,CMP-50,MQL,2023-07-30,2023-08-01,,False
LD-547,,ACC-4056,CMP-55,Raw,2023-11-15,,,False
LD-548,,ACC-1291,CMP-7,SQL,2023-11-27,2023-11-28,2023-12-02,False
LD-549,,ACC-1274,CMP-48,Raw,2023-09-14,,,False
LD-550,CON-10828,ACC-5555,CMP-2,Raw,2022-07-10,,,False
LD-551,CON-12682,ACC-7182,CMP-58,MQL,2023-10-05,2023-10-08,,False
LD-552,,ACC-2337,CMP-67,Raw,2023-04-12,,,False
LD-553,CON-11106,ACC-2761,CMP-84,MQL,2023-12-25,2023-12-26,,False
LD-554,CON-1690,ACC-2894,CMP-43,Raw,2023-09-30,,,False
LD-555,,ACC-8607,CMP-68,Raw,2022-09-04,,,False
LD-556,CON-1419,ACC-7856,CMP-18,Raw,2023-10-16,,,False
LD-557,,ACC-5659,CMP-39,MQL,2023-05-15,2023-05-20,,False
LD-558,CON-1978,ACC-6591,CMP-79,Raw,2023-10-19,,,False
LD-559,CON-2064,ACC-6726,CMP-66,MQL,2023-01-19,2023-01-21,,False
LD-560,CON-9344,ACC-2503,CMP-30,Raw,2023-10-11,,,False
LD-561,,ACC-8296,CMP-73,Raw,2023-12-29,,,False
LD-562,CON-18414,ACC-8289,CMP-1,MQL,2022-09-09,2022-09-13,,False
LD-563,CON-12272,ACC-1737,CMP-38,Raw,2022-09-26,,,False
LD-564,,ACC-2168,CMP-15,Raw,2022-10-03,,,False
LD-565,CON-3575,ACC-8787,CMP-75,Converted,2023-10-22,2023-10-26,2023-11-06,True
LD-566,,ACC-9545,CMP-40,MQL,2023-02-06,2023-02-07,,False
LD-567,CON-18143,ACC-6530,CMP-21,Raw,2023-11-07,,,False
LD-568,CON-14886,ACC-3666,CMP-45,Raw,2023-10-06,,,False
LD-569,,ACC-3062,CMP-55,MQL,2023-07-15,2023-07-16,,False
LD-570,,ACC-1299,CMP-73,MQL,2023-12-17,2023-12-21,,False
LD-571,,ACC-1806,CMP-8,SQL,2023-11-27,2023-12-01,2023-12-08,False
LD-572,,ACC-2757,CMP-10,MQL,2023-08-18,2023-08-22,,False
LD-573,CON-458,ACC-6238,CMP-96,Raw,2023-08-14,,,False
LD-574,CON-6840,ACC-6721,CMP-56,Raw,2023-02-20,,,False
LD-575,CON-11090,ACC-615,CMP-29,Raw,2023-07-14,,,False
LD-576,,ACC-1538,CMP-80,Raw,2023-08-23,,,False
LD-577,CON-18987,ACC-5006,CMP-35,MQL,2023-06-09,2023-06-14,,False
LD-578,CON-11096,ACC-4206,CMP-94,Raw,2023-10-04,,,False
LD-579,CON-8821,ACC-8089,CMP-82,Raw,2023-06-24,,,False
LD-580,CON-18537,ACC-1795,CMP-55,SQL,2023-08-02,2023-08-03,2023-08-10,False
LD-581,CON-4052,ACC-406,CMP-87,SQL,2023-12-21,2023-12-24,2024-01-06,False
LD-582,CON-2939,ACC-8371,CMP-13,Raw,2023-04-07,,,False
LD-583,CON-15160,ACC-7526,CMP-2,Raw,2023-11-10,,,False
LD-584,CON-17805,ACC-1146,CMP-68,SQL,2022-09-29,2022-10-04,2022-10-06,False
LD-585,,ACC-6489,CMP-75,Raw,2023-04-12,,,False
LD-586,,ACC-8664,CMP-79,Raw,2023-09-22,,,False
LD-587,CON-16198,ACC-7887,CMP-31,Raw,2023-05-31,,,False
LD-588,,ACC-8755,CMP-97,Converted,2022-10-14,2022-10-19,2022-11-01,True
LD-589,,ACC-6237,CMP-76,SQL,2022-04-27,2022-04-30,2022-05-03,False
LD-590,CON-8568,ACC-2862,CMP-64,Raw,2023-12-10,,,False
LD-591,CON-8875,ACC-1873,CMP-97,Raw,2023-04-09,,,False
LD-592,,ACC-682,CMP-37,Raw,2023-10-31,,,False
LD-593,,ACC-9037,CMP-30,MQL,2023-08-16,2023-08-19,,False
LD-594,,ACC-5675,CMP-48,Raw,2023-07-28,,,False
LD-595,CON-11387,ACC-3785,CMP-19,SQL,2022-07-31,2022-08-05,2022-08-18,False
LD-596,,ACC-3818,CMP-25,Raw,2023-04-28,,,False
LD-597,CON-2792,ACC-7649,CMP-70,SQL,2023-10-11,2023-10-15,2023-10-19,False
LD-598,CON-11171,ACC-1477,CMP-18,SQL,2022-12-05,2022-12-08,2022-12-13,False
LD-599,CON-1931,ACC-3902,CMP-51,Raw,2023-01-06,,,False
LD-600,CON-1340,ACC-1153,CMP-56,Raw,2023-12-20,,,False
LD-601,CON-7647,ACC-5514,CMP-79,Raw,2023-09-29,,,False
LD-602,CON-7526,ACC-2943,CMP-68,Raw,2023-06-30,,,False
LD-603,,ACC-4288,CMP-40,SQL,2022-05-28,2022-05-31,2022-06-11,False
LD-604,,ACC-6208,CMP-97,Raw,2023-07-16,,,False
LD-605,CON-4767,ACC-6333,CMP-6,MQL,2023-11-04,2023-11-06,,False
LD-606,,ACC-619,CMP-78,Raw,2023-10-26,,,False
LD-607,,ACC-1266,CMP-67,Raw,2023-06-18,,,False
LD-608,CON-8328,ACC-97,CMP-98,Raw,2023-08-05,,,False
LD-609,CON-14002,ACC-5857,CMP-90,Raw,2023-07-07,,,False
LD-610,,ACC-1726,CMP-66,MQL,2023-07-18,2023-07-19,,False
LD-611,CON-5794,ACC-6453,CMP-77,SQL,2022-10-22,2022-10-25,2022-11-01,False
LD-612,CON-13091,ACC-9437,CMP-32,Raw,2023-04-21,,,False
LD-613,,ACC-3158,CMP-19,Raw,2023-06-04,,,False
LD-614,CON-9539,ACC-1493,CMP-5,Raw,2023-12-15,,,False
LD-615,CON-15261,ACC-5250,CMP-28,SQL,2023-05-12,2023-05-16,2023-05-23,False
LD-616,,ACC-4583,CMP-52,Raw,2023-06-09,,,False
LD-617,,ACC-1400,CMP-18,Converted,2023-06-07,2023-06-12,2023-06-24,True
LD-618,CON-11216,ACC-2820,CMP-68,Raw,2022-09-09,,,False
LD-619,CON-19544,ACC-1112,CMP-57,Raw,2022-12-14,,,False
LD-620,CON-18742,ACC-9016,CMP-31,Raw,2023-07-03,,,False
LD-621,,ACC-7088,CMP-70,Raw,2023-11-02,,,False
LD-622,CON-788,ACC-5310,CMP-82,Raw,2023-08-08,,,False
LD-623,CON-353,ACC-5596,CMP-50,Raw,2023-10-06,,,False
LD-624,CON-2265,ACC-808,CMP-65,Raw,2023-09-03,,,False
LD-625,,ACC-5473,CMP-63,SQL,2023-12-23,2023-12-27,2023-12-30,False
LD-626,,ACC-6408,CMP-40,MQL,2022-08-12,2022-08-15,,False
LD-627,,ACC-5041,CMP-43,Raw,2023-11-24,,,False
LD-628,CON-5324,ACC-3148,CMP-98,Raw,2023-01-07,,,False
LD-629,CON-5232,ACC-1441,CMP-13,Raw,2023-11-12,,,False
LD-630,CON-19926,ACC-9685,CMP-28,MQL,2023-12-30,2024-01-03,,False
LD-631,,ACC-5199,CMP-46,Raw,2023-09-20,,,False
LD-632,,ACC-3108,CMP-56,SQL,2023-08-24,2023-08-28,2023-09-09,False
LD-633,,ACC-1481,CMP-12,Raw,2022-09-30,,,False
LD-634,,ACC-3583,CMP-50,Raw,2023-11-30,,,False
LD-635,CON-4833,ACC-789,CMP-81,MQL,2023-05-20,2023-05-23,,False
LD-636,,ACC-2645,CMP-70,Raw,2023-10-26,,,False
LD-637,,ACC-3218,CMP-1,Raw,2022-11-06,,,False
LD-638,,ACC-500,CMP-38,Raw,2023-05-14,,,False
LD-639,CON-6061,ACC-4479,CMP-45,Raw,2023-09-21,,,False
LD-640,,ACC-2772,CMP-63,Raw,2023-12-02,,,False
LD-641,,ACC-7931,CMP-22,Raw,2023-12-06,,,False
LD-642,CON-16023,ACC-2742,CMP-87,MQL,2023-05-07,2023-05-09,,False
LD-643,,ACC-9459,CMP-49,Raw,2023-11-23,,,False
LD-644,,ACC-9469,CMP-32,Raw,2023-03-15,,,False
LD-645,CON-3590,ACC-7187,CMP-11,Raw,2022-10-26,,,False
LD-646,CON-8647,ACC-6459,CMP-72,Raw,2022-10-17,,,False
LD-647,CON-13083,ACC-4531,CMP-97,Raw,2023-09-02,,,False
LD-648,,ACC-6281,CMP-85,Raw,2023-08-23,,,False
LD-649,,ACC-3015,CMP-85,Raw,2022-10-02,,,False
LD-650,,ACC-5121,CMP-10,Raw,2023-02-13,,,False
LD-651,CON-10134,ACC-2306,CMP-58,MQL,2023-09-11,2023-09-16,,False
LD-652,,ACC-4543,CMP-74,Raw,2023-12-22,,,False
LD-653,CON-10064,ACC-7721,CMP-44,Raw,2023-02-08,,,False
LD-654,,ACC-4447,CMP-76,Raw,2022-05-27,,,False
LD-655,CON-18420,ACC-9770,CMP-42,Raw,2023-02-13,,,False
LD-656,CON-11521,ACC-9791,CMP-56,Raw,2023-08-24,,,False
LD-657,,ACC-89,CMP-89,Raw,2023-10-15,,,False
LD-658,,ACC-8588,CMP-56,Raw,2023-09-17,,,False
LD-659,,ACC-4566,CMP-70,MQL,2023-10-05,2023-10-10,,False
LD-660,CON-7781,ACC-8425,CMP-18,Raw,2022-08-13,,,False
LD-661,CON-16515,ACC-5082,CMP-16,Raw,2023-12-11,,,False
LD-662,CON-16038,ACC-4843,CMP-58,SQL,2023-02-12,2023-02-15,2023-02-25,False
LD-663,CON-15719,ACC-6787,CMP-29,Raw,2023-12-09,,,False
LD-664,CON-16670,ACC-2999,CMP-73,Raw,2023-12-17,,,False
LD-665,CON-10552,ACC-5598,CMP-58,Raw,2023-03-30,,,False
LD-666,CON-5344,ACC-7703,CMP-46,Raw,2023-11-04,,,False
LD-667,CON-3507,ACC-9321,CMP-86,Raw,2023-06-06,,,False
LD-668,CON-19177,ACC-4161,CMP-5,SQL,2023-10-30,2023-10-31,2023-11-12,False
LD-669,,ACC-8925,CMP-17,Raw,2023-09-09,,,False
LD-670,CON-5046,ACC-2224,CMP-51,SQL,2022-12-23,2022-12-28,2023-01-02,False
LD-671,,ACC-1091,CMP-30,SQL,2023-11-25,2023-11-26,2023-12-02,False
LD-672,,ACC-528,CMP-65,MQL,2023-10-22,2023-10-25,,False
LD-673,,ACC-727,CMP-79,Raw,2023-09-28,,,False
LD-674,,ACC-8878,CMP-64,Raw,2023-04-08,,,False
LD-675,,ACC-8459,CMP-99,Raw,2023-09-04,,,False
LD-676,CON-13296,ACC-1954,CMP-16,Raw,2023-10-20,,,False
LD-677,CON-363,ACC-74,CMP-32,MQL,2023-02-12,2023-02-13,,False
LD-678,CON-6946,ACC-1837,CMP-98,Raw,2023-10-29,,,False
LD-679,,ACC-4542,CMP-95,Raw,2023-05-04,,,False
LD-680,CON-12664,ACC-4898,CMP-56,Raw,2023-10-29,,,False
LD-681,,ACC-9503,CMP-80,MQL,2022-12-18,2022-12-21,,False
LD-682,CON-4897,ACC-8248,CMP-82,Raw,2023-12-05,,,False
LD-683,,ACC-4796,CMP-47,Raw,2023-12-04,,,False
LD-684,,ACC-2985,CMP-54,Raw,2023-10-20,,,False
LD-685,CON-8704,ACC-8358,CMP-97,Raw,2023-05-30,,,False
LD-686,,ACC-1841,CMP-52,Raw,2023-07-27,,,False
LD-687,CON-16960,ACC-1872,CMP-85,Raw,2023-09-20,,,False
LD-688,,ACC-529,CMP-24,Raw,2022-11-16,,,False
LD-689,CON-5679,ACC-4566,CMP-1,Raw,2022-10-21,,,False
LD-690,CON-17322,ACC-4096,CMP-28,Raw,2023-06-15,,,False
LD-691,CON-12611,ACC-9709,CMP-80,MQL,2023-02-01,2023-02-04,,False
LD-692,CON-19947,ACC-8545,CMP-46,Raw,2022-11-22,,,False
LD-693,CON-5517,ACC-5153,CMP-65,MQL,2022-11-29,2022-12-01,,False
LD-694,CON-555,ACC-1265,CMP-94,Raw,2022-08-23,,,False
LD-695,CON-8059,ACC-184,CMP-21,MQL,2023-10-14,2023-10-16,,False
LD-696,,ACC-9264,CMP-23,Raw,2022-06-21,,,False
LD-697,,ACC-17,CMP-12,Raw,2022-06-02,,,False
LD-698,CON-19129,ACC-217,CMP-16,Raw,2023-09-18,,,False
LD-699,CON-6454,ACC-3558,CMP-7,Raw,2023-10-17,,,False
LD-700,,ACC-8321,CMP-81,Raw,2023-05-20,,,False
LD-701,CON-3853,ACC-3132,CMP-75,Raw,2022-12-25,,,False
LD-702,CON-15240,ACC-8404,CMP-98,MQL,2023-07-29,2023-07-31,,False
LD-703,CON-2470,ACC-9960,CMP-44,Raw,2023-08-09,,,False
LD-704,CON-16182,ACC-7511,CMP-70,Raw,2023-10-09,,,False
LD-705,,ACC-6437,CMP-30,SQL,2023-08-05,2023-08-07,2023-08-19,False
LD-706,CON-10988,ACC-337,CMP-93,Raw,2023-11-14,,,False
LD-707,,ACC-4244,CMP-19,Raw,2023-05-28,,,False
LD-708,,ACC-385,CMP-16,Raw,2023-11-05,,,False
LD-709,,ACC-7500,CMP-85,Raw,2023-06-08,,,False
LD-710,,ACC-2525,CMP-69,Raw,2023-12-05,,,False
LD-711,CON-7556,ACC-149,CMP-6,MQL,2023-12-12,2023-12-15,,False
LD-712,CON-7668,ACC-3528,CMP-75,Converted,2023-02-21,2023-02-26,2023-03-12,True
LD-713,,ACC-9138,CMP-74,Raw,2022-07-02,,,False
LD-714,,ACC-8470,CMP-76,Raw,2023-08-17,,,False
LD-715,CON-4212,ACC-8640,CMP-70,Raw,2023-12-21,,,False
LD-716,,ACC-515,CMP-29,SQL,2023-09-11,2023-09-12,2023-09-15,False
