history_id,opportunity_id,from_stage,to_stage,change_date
468f603c-df06-442a-afa4-9ef1b0af9654,OPP-76,Demo,,2023-10-31
4b6ef807-4c64-4a5e-819d-a28896767609,OPP-76,Proposal,,2023-11-01
2c871dbb-4f39-4275-af04-989fefa49c72,OPP-76,Negotiation,,2023-11-07
ed24ded9-8c92-407e-a6ef-6c626f17a913,OPP-76,Closed Lost,Closed Lost,2023-11-10
7c2ea3af-3590-41b1-bd62-7015b42d93e2,OPP-77,Discovery,,2023-12-23
fbf4bae5-40a1-49e6-8c74-54cad7a196e5,OPP-77,Demo,,2023-12-26
c4c9ec40-416c-4604-8e11-db4f77955639,OPP-77,Proposal,,2023-12-29
d8703e66-081d-471d-bb64-c26376b8cc06,OPP-78,Discovery,,2022-06-06
780f8d74-d0e8-4fc7-a721-6879a2c5e70d,OPP-78,Demo,,2022-06-13
28337c5f-a97d-42bd-aca7-cdebeb8d32cc,OPP-78,Proposal,,2022-06-21
ac493c53-3a86-43a5-a8b7-e1c87c2501b0,OPP-78,Negotiation,,2022-06-24
ac3b7159-653d-43ff-895d-85d593c4f0e7,OPP-78,Closed Won,Closed Won,2022-07-01
2f170b6c-6b2f-4618-8471-434010e8a34e,OPP-79,Discovery,,2022-10-03
20f4d3af-7866-4523-aaf7-91b1de347f34,OPP-79,Demo,,2022-10-07
ff082b14-c4a9-455b-97ad-8f269a96bab7,OPP-80,Discovery,,2023-06-15
a435c4ec-c765-47f3-b96e-e746d99482e1,OPP-80,Demo,,2023-06-23
3f9ee031-992d-41e1-a1b5-3271556579a4,OPP-80,Proposal,,2023-06-25
5744988b-2518-4564-9898-1e276b63ace7,OPP-81,Discovery,,2022-12-27
3fb12c3c-e53b-48ae-9bb6-be13e0910960,OPP-81,Demo,,2023-01-01
da45836f-1698-4df3-b72e-ecd340182711,OPP-81,Proposal,,2023-01-06
31384ffb-4f8b-47ed-af6f-4ab13eb07374,OPP-81,Negotiation,,2023-01-12
086d538d-886e-4e49-970a-2f9e43befd35,OPP-81,Closed Lost,Closed Lost,2023-01-23
96837315-96d5-435c-a7b1-9330c5730a7f,OPP-82,Discovery,,2023-12-05
a40325a0-bbae-44bd-9be5-c6e8cfd2fc25,OPP-82,Demo,,2023-12-08
e6f7160f-708f-4042-9398-71e25a30add0,OPP-82,Proposal,,2023-12-10
3fec588a-8d1e-4b33-90dd-c3f7d5ca2cdb,OPP-82,Negotiation,,2023-12-16
7eda5ae9-42af-4699-b59a-124d10f26d08,OPP-82,Closed Lost,Closed Lost,2023-12-23
3f77a96a-b487-4870-9259-7256d75ea070,OPP-83,Discovery,,2023-06-30
177a388a-cc2e-4802-a48e-e3af0da4c32b,OPP-83,Demo,,2023-07-04
95dfc11d-ac9c-4cb0-b99a-e245258ccf37,OPP-83,Proposal,,2023-07-06
26c40641-8ad1-4cb2-b46b-70b15ea28ee3,OPP-83,Negotiation,,2023-07-07
9989f0d4-0bd2-4a98-89ed-66e8bbe13e1a,OPP-83,Closed Lost,Closed Lost,2023-07-11
874a1c8e-9c47-4caf-b004-89cef8558eb1,OPP-84,Discovery,,2023-04-12
c94e9802-f50e-4041-ba30-063671f6531f,OPP-84,Demo,,2023-04-28
be3f3eb7-7d81-48a3-9a84-01321483f381,OPP-84,Proposal,,2023-05-20
335b6991-6c12-4f07-b0bd-6b4c089bd4db,OPP-84,Negotiation,,2023-06-02
e3efdfd4-7638-4f11-a921-276e2d9ec032,OPP-84,Closed Lost,Closed Lost,2023-06-30
f56ec350-5da4-44b9-81b1-e1ac4ec0ec67,OPP-85,Discovery,,2023-08-03
e7953733-d9fa-447c-85a3-e480202d89fc,OPP-86,Discovery,,2023-12-18
767b9a97-b805-4f3a-9832-5c660a1e63ab,OPP-87,Discovery,,2023-10-30
64dd0b2f-b9af-48da-b2b2-06a7c9d17512,OPP-87,Demo,,2023-11-04
59d042aa-abd0-4e4f-9d4f-ddd706c2a759,OPP-87,Proposal,,2023-11-12
5cd5da4f-5b51-402f-a111-54f63dfb72c2,OPP-87,Negotiation,,2023-11-19
1f41c1f4-e2e5-45f2-916f-87781ec66ba3,OPP-87,Closed Lost,Closed Lost,2023-11-27
06de7f31-c9d0-4973-a706-a963550eff68,OPP-88,Discovery,,2022-07-31
da7f81ed-a0c5-4865-adde-08d371ca0dd2,OPP-88,Demo,,2022-08-03
f5729e4d-4cd6-4ed8-b3aa-f57888044ffd,OPP-88,Proposal,,2022-08-09
9f2ba68c-0ad6-4edd-a803-986093ad04ef,OPP-88,Negotiation,,2022-08-10
f5e08333-28b6-4d2b-bde1-9caefe652c7d,OPP-88,Closed Lost,Closed Lost,2022-08-13
8a87a396-ac89-4547-a06e-10c638194fd3,OPP-89,Discovery,,2023-10-13
2b925583-381d-4c23-8eee-75b8906a354f,OPP-89,Demo,,2023-10-17
d447327d-b3ce-4b8b-8bd0-db585bb3b492,OPP-89,Proposal,,2023-10-27
d9976750-5743-40b4-accc-9f8dde5e681e,OPP-89,Negotiation,,2023-11-07
1c3fac7f-b837-4077-817d-40e72f6324ca,OPP-89,Closed Lost,Closed Lost,2023-11-14
3dfcbee2-6cf8-4a52-97c7-d78a305cade9,OPP-90,Discovery,,2022-08-17
b2391d87-132d-4c71-9f7a-87a616e02da9,OPP-91,Discovery,,2023-06-25
446ad3f6-9797-4c38-b3ea-3d5d58623c7b,OPP-91,Demo,,2023-07-04
67b5541a-4328-4062-90de-d69ac3ff0b2d,OPP-91,Proposal,,2023-07-07
a9fb81c1-d4ad-4ae4-9e4f-662876d77963,OPP-91,Negotiation,,2023-07-09
be092f5e-17fc-44e7-9dc9-c5ae4f92ebbf,OPP-91,Closed Won,Closed Won,2023-07-18
f9784328-74e5-4c7e-b7cd-2f85c6a5e1b0,OPP-92,Discovery,,2023-11-24
800c7aa8-048e-4bc8-970f-ef3a2af68095,OPP-92,Demo,,2023-11-27
3bdf6017-c423-49d9-983d-333e8bde3211,OPP-92,Proposal,,2023-11-30
330c66a9-fd91-41d0-af72-a6a0ff79c080,OPP-92,Negotiation,,2023-12-04
f366ad95-7661-4873-a0e5-c75432002b0a,OPP-93,Discovery,,2023-09-15
b294d3cc-7bf8-4021-8235-b8eb8d4233b3,OPP-93,Demo,,2023-09-19
9b76c174-13f0-4f0e-892f-ef18a1f16613,OPP-93,Proposal,,2023-09-23
2ad57ace-f7b4-4a3a-bf3e-04fa6f94f8c8,OPP-93,Negotiation,,2023-09-26
d125e199-d14b-41d5-8ce4-0f755187c7b8,OPP-93,Closed Won,Closed Won,2023-09-27
285722b1-bab7-465f-8941-d39108eb69f6,OPP-94,Discovery,,2023-11-12
3822fd46-ca7f-45fb-a062-f9609441dc59,OPP-94,Demo,,2023-11-15
f2f27fd5-7c1a-4f49-9cae-2bae03c47e94,OPP-94,Proposal,,2023-11-19
69f52ab4-c0c2-4017-9b9d-18c3956af680,OPP-94,Negotiation,,2023-11-20
c0612c48-a4d7-4dea-a29c-5bab28af9273,OPP-94,Closed Lost,Closed Lost,2023-11-29
2c4c0424-8b85-4a10-9941-fb96fd122504,OPP-95,Discovery,,2023-12-26
d5da75ea-e214-4b83-ae6d-ef8e30f9b6fe,OPP-95,Demo,,2023-12-30
992de3d2-b41b-4423-abad-31ec191b1731,OPP-96,Discovery,,2023-06-18
e1eeadf4-dae8-41a8-a500-955bad59185d,OPP-96,Demo,,2023-06-27
5edff374-9587-4fcc-a615-4743bd09e5d8,OPP-96,Proposal,,2023-06-30
6739d1fe-674e-4b8a-a3a9-76ad0fb108db,OPP-96,Negotiation,,2023-07-11
e22500be-c435-4ee6-bb10-1b9668a9fd5b,OPP-96,Closed Lost,Closed Lost,2023-07-15
025e8ade-6e4b-4a5f-8170-634e6c2b85f7,OPP-97,Discovery,,2023-12-01
86865230-3d79-43ca-b291-560e7bc85f1d,OPP-97,Demo,,2023-12-14
4569c6e5-821e-47ff-8596-4ad10e18477f,OPP-97,Proposal,,2023-12-17
065165e7-d093-47f3-a963-b33b838078eb,OPP-97,Negotiation,,2023-12-21
76ed9936-db4e-4263-bd7a-0ea473df67a1,OPP-98,Discovery,,2023-10-17
03fefb84-6105-42f6-99c1-24f055de5db7,OPP-98,Demo,,2023-10-18
dd9c235b-b888-42dd-918c-76f733f8d030,OPP-98,Proposal,,2023-10-20
a0446caa-460d-46dc-91ab-2a0625d130b1,OPP-98,Negotiation,,2023-10-23
56d8abe7-4793-481a-b52e-9aedc7b0d06a,OPP-98,Closed Lost,Closed Lost,2023-10-24
9ad306b1-1ef6-4d25-8609-f33f309cbf5e,OPP-99,Discovery,,2023-11-29
c0cc67a2-e0bc-4709-869b-bc3927aa35de,OPP-99,Demo,,2023-12-03
03848061-3261-40a7-997c-5e4e0cc3dda2,OPP-99,Proposal,,2023-12-08
c253683d-75d8-41a7-9a18-be4669e13da3,OPP-99,Negotiation,,2023-12-11
eb4a9fc5-037e-431e-a110-e7869b10c366,OPP-99,Closed Won,Closed Won,2023-12-14
aac3babd-7aba-4287-bf9a-0cfc04e96d83,OPP-100,Discovery,,2023-11-15
cf7a4867-52c1-482a-b329-9867d99486e2,OPP-100,Demo,,2023-11-20
ea4725f0-a7fb-4bcf-8491-68e011e6759d,OPP-100,Proposal,,2023-11-24
4830b8a4-ce4f-45c0-a68e-fdbeed7b2792,OPP-100,Negotiation,,2023-11-27
d126c5b9-9a61-4001-bbc1-3d7fc4c0b6d5,OPP-100,Closed Lost,Closed Lost,2023-11-29
3472c927-5488-41de-bb0a-7a3bc7a0b787,OPP-101,Discovery,,2023-01-20
bd393996-d22c-4205-82ca-4753dd005776,OPP-101,Demo,,2023-01-29
bb57485f-b411-4e85-8f1b-5e34d4b8a7ed,OPP-101,Proposal,,2023-02-04
3ec9a352-b82a-4a35-99eb-3c6eeda5801f,OPP-102,Discovery,,2023-10-15
e4b9aaa4-1090-48cc-aeb3-5cb03bfafe3b,OPP-102,Demo,,2023-10-18
7aeb7309-3962-4888-81a3-c76a863f8974,OPP-103,Discovery,,2023-03-12
bcc2d5cc-6f0a-4f5d-a61b-edf916946293,OPP-104,Discovery,,2023-05-12
f9d7856b-cc7c-4456-88e9-675dff801937,OPP-104,Demo,,2023-05-19
5e308709-2885-4e07-bfba-030b9b3e9133,OPP-104,Proposal,,2023-05-26
0e7ae4bb-c4a8-47d5-874d-ddfc06fba7eb,OPP-104,Negotiation,,2023-05-27
37c54bca-5dd5-444f-959a-887bae579d6c,OPP-104,Closed Lost,Closed Lost,2023-05-29
106c6690-96a6-408f-9f30-8772f697ec87,OPP-105,Discovery,,2024-01-03
32973b92-bfa5-4a54-b985-d759b1bcb94f,OPP-106,Discovery,,2022-10-30
1b3e979f-a415-4f82-ad6f-8ec2333990db,OPP-106,Demo,,2022-11-01
0a0a394b-b792-460d-bdfc-46dd3f888cd8,OPP-106,Proposal,,2022-11-09
cfa8742d-9274-443b-9c49-68b2a2e15f40,OPP-106,Negotiation,,2022-11-17
2175665a-012a-440b-b45e-a97f41c7eeae,OPP-106,Closed Lost,Closed Lost,2022-11-23
9cdd3e0e-1fdf-4409-8f2a-b4bff87cd079,OPP-107,Discovery,,2023-06-27
fafbf1fa-a94e-48f9-a968-b8f6efb8adac,OPP-107,Demo,,2023-06-28
9dfd6a67-f30b-49e7-a2a4-eba11f548878,OPP-107,Proposal,,2023-07-04
4e51ccba-b749-456a-a2b7-cdf0badbb9d5,OPP-107,Negotiation,,2023-07-08
4fb41296-b7f3-41f8-992b-919e48259dba,OPP-107,Closed Lost,Closed Lost,2023-07-09
d8321366-947c-47c5-b447-5fb8f8ee936a,OPP-108,Discovery,,2023-11-15
31ed1a84-85d6-427d-bd47-fd41e13326ac,OPP-108,Demo,,2023-11-16
93dc224b-efb5-4d66-abb0-05353bb47c6b,OPP-108,Proposal,,2023-11-20
59e68859-1030-4f96-994c-91e7b3be4b92,OPP-108,Negotiation,,2023-11-24
5a68a087-5210-466f-90e3-455fdf993edd,OPP-108,Closed Lost,Closed Lost,2023-11-29
c5d39f34-6a34-4d21-81a0-fedf27658564,OPP-109,Discovery,,2023-09-19
002afaa0-fa04-4cd9-8096-7e7d431dad22,OPP-109,Demo,,2023-10-02
bd4d2887-041f-461b-86b9-e6fb5d6ca287,OPP-109,Proposal,,2023-10-14
821ab85a-1660-452a-89c8-fa9f29a2fbe7,OPP-109,Negotiation,,2023-10-20
9916fefa-2e85-432b-b12e-719ccbab372a,OPP-109,Closed Lost,Closed Lost,2023-10-27
5af4dfb7-f18b-48ad-9e77-19caa2a94556,OPP-110,Discovery,,2023-10-14
a07f157e-31e4-4e56-94d0-c94a07524fae,OPP-110,Demo,,2023-10-19
c1143f95-cb77-4e81-b3e6-5dc6c00f49c9,OPP-110,Proposal,,2023-10-26
63e0bab7-ac05-4367-b3d2-0e0c13a472b9,OPP-110,Negotiation,,2023-11-02
301410f8-d7ab-4cc6-b01c-77ef2f760200,OPP-110,Closed Lost,Closed Lost,2023-11-04
36d4a031-eb0f-4a5a-af70-b68d7f775231,OPP-111,Discovery,,2024-01-11
659bc52a-bcd7-40f7-ae6f-409add2f5ee1,OPP-112,Discovery,,2022-09-18
91dd0dd3-55a0-4ee9-8849-e84d86ac5f15,OPP-112,Demo,,2022-09-25
af8746dd-39c6-4b21-bcd7-ac5f155efb68,OPP-112,Proposal,,2022-09-30
6276f2d0-cc9d-4d4c-8427-24f060af9585,OPP-112,Negotiation,,2022-10-03
44fa51a2-9685-4e3b-8204-6d75567d3e4d,OPP-112,Closed Lost,Closed Lost,2022-10-09
3837fe9b-8128-4b32-93b1-9bc88fb3023d,OPP-113,Discovery,,2023-04-14
39708f57-34fb-4145-9bb4-94720c71bc2c,OPP-114,Discovery,,2023-08-30
fd24545b-c6ae-4b1f-b206-2d2d7b371ff4,OPP-114,Demo,,2023-09-12
b099640d-726f-4c59-968a-ecf615b1b6f7,OPP-114,Proposal,,2023-09-22
17b1a472-3e5b-4b7b-8cac-be650abde0ba,OPP-114,Negotiation,,2023-09-30
3cd56952-3395-4bdf-90e8-593c5780bf34,OPP-114,Closed Lost,Closed Lost,2023-10-14
da417967-13cf-4e96-ae55-f10eb49e6b71,OPP-115,Discovery,,2023-08-17
8c0bf72b-d9a5-462c-84b5-e734d7caa1dd,OPP-115,Demo,,2023-09-01
0b47520a-c031-4f03-b671-8551f22d6fb5,OPP-115,Proposal,,2023-09-03
cf343d08-069b-4aab-86bd-9a177b780518,OPP-115,Negotiation,,2023-09-08
3494057d-57fa-496b-a30b-cfc65e37dd57,OPP-115,Closed Lost,Closed Lost,2023-09-18
09186e5b-00c9-4f69-959f-ac128e753a9b,OPP-116,Discovery,,2023-11-15
77752d49-1980-434d-9430-ad7b3a68dc5e,OPP-116,Demo,,2023-11-25
12623ce0-7fcc-4b64-9908-714f980ec0d7,OPP-116,Proposal,,2023-11-27
33baee25-fe3b-40f6-a7a3-66d4dec0594a,OPP-116,Negotiation,,2023-11-28
c903ef7a-8b93-490b-a61f-1b90be3457b1,OPP-116,Closed Won,Closed Won,2023-11-29
9bc49eb0-d3fe-4e2c-9650-5b3e012f1f25,OPP-117,Discovery,,2023-07-27
b1684343-3725-4c7f-8c1b-e3675b909db5,OPP-117,Demo,,2023-08-03
4098ec32-dba5-4b67-9548-580ffcd68f5b,OPP-117,Proposal,,2023-08-15
eb0d5ca7-5a2e-4575-acd5-af58834e41e2,OPP-117,Negotiation,,2023-08-26
aa423284-18db-4a02-adbb-541baff80e34,OPP-117,Closed Won,Closed Won,2023-09-01
30b64592-ab7f-4261-ad34-de6b9a9f46e6,OPP-118,Discovery,,2023-04-28
af96e12b-cdd4-4eaf-90ed-0f31948453b5,OPP-118,Demo,,2023-05-04
cd51cc14-f63b-4150-8967-550a0de53d9c,OPP-118,Proposal,,2023-05-06
470cdfcb-00fa-4371-87fc-5a3c35648b7e,OPP-118,Negotiation,,2023-05-11
2d9f12f5-15ba-425f-908b-5a278ca64a2e,OPP-119,Discovery,,2023-12-29
f95c0828-7921-44c8-8a9b-ff6b7b35682d,OPP-119,Demo,,2023-12-31
0feb78fb-c7f2-437d-a3ac-e5c10bf83113,OPP-120,Discovery,,2023-07-27
1193b2ef-28a3-4912-b273-5754350aec95,OPP-120,Demo,,2023-08-01
8e04cf9b-0b35-43c9-a4ca-32b28d762e42,OPP-121,Discovery,,2023-11-10
ef4d3e2a-db10-4c44-a9ab-05b44d09ce79,OPP-121,Demo,,2023-11-28
026a6d6f-a33f-4a82-b7d9-d3b6dcadcac6,OPP-122,Discovery,,2023-03-21
c7a68b96-d505-4156-87b6-149f439d583f,OPP-122,Demo,,2023-04-03
bc6d3324-8b88-4977-8251-c7cd4777ca7f,OPP-122,Proposal,,2023-04-14
da1dcfb5-9f94-4d62-81a5-07b1aac5baec,OPP-122,Negotiation,,2023-04-24
cd407336-ca51-45b3-9cc2-4f2e74a950b9,OPP-122,Closed Lost,Closed Lost,2023-05-07
282287a3-9ed9-4386-b633-0a634eeea662,OPP-123,Discovery,,2023-10-15
6d63122e-3ddc-4917-a987-5e134782cd76,OPP-124,Discovery,,2023-12-09
6c96da76-8b81-41c2-a0c9-8ae30fe9f59d,OPP-124,Demo,,2023-12-15
866f6ebd-c965-407c-9db4-900b969c2d50,OPP-124,Proposal,,2023-12-23
d6892a32-2993-4c98-89c2-6c6b97174adc,OPP-124,Negotiation,,2023-12-25
4efc3dd8-5e93-4164-92cb-827c436ac68e,OPP-124,Closed Won,Closed Won,2023-12-29
8960eef3-91f4-4da0-b777-4ed518e83c15,OPP-125,Discovery,,2023-10-20
2e5ebee0-38df-46d0-b291-c57de539b046,OPP-125,Demo,,2023-10-24
b5b6e3ab-9b72-436b-a367-30deee46bfbf,OPP-125,Proposal,,2023-10-25
ad92532e-aca8-43f0-ba03-cd33724d44f5,OPP-126,Discovery,,2024-01-03
1e450aa4-5c91-494d-a33b-5824d321f4bd,OPP-127,Discovery,,2023-01-19
3f50dd72-8cc1-4474-88fc-f23bb7021aef,OPP-127,Demo,,2023-01-24
23aaba57-c359-42e2-b59c-aac83121307b,OPP-127,Proposal,,2023-01-28
da84dc49-9c41-40f5-97ae-c1f490868884,OPP-127,Negotiation,,2023-01-30
f4848a9d-f290-469c-b7e9-e930681cb7f5,OPP-127,Closed Lost,Closed Lost,2023-02-04
4ba89e83-828d-4073-8c4c-f1e54daa8073,OPP-128,Discovery,,2024-01-01
51ef5b19-3c9b-44a3-b8e5-1910f8d8c392,OPP-129,Discovery,,2022-11-18
e75abc66-7b43-4afe-9c05-693a38c3c0ff,OPP-129,Demo,,2022-11-20
79486cf7-0a68-4de6-8a40-28e4df044688,OPP-129,Proposal,,2022-11-25
7f63fd15-fd60-49f3-90bd-5591d55367d8,OPP-129,Negotiation,,2022-11-30
1ba41b73-1313-4e59-bc15-c62f22a6f9d7,OPP-129,Closed Lost,Closed Lost,2022-12-01
79c38d6d-2f88-46ae-812f-60539cd85836,OPP-130,Discovery,,2023-08-14
addade0a-88a0-486b-939c-5789b3ea4f0e,OPP-130,Demo,,2023-08-19
ea67c981-13e1-4da1-b320-2d0dc2ca32b5,OPP-130,Proposal,,2023-08-21
184683fb-69e1-45a0-ab5c-b8d4519837cd,OPP-130,Negotiation,,2023-08-29
6cf491d0-c474-4e71-b564-eb1e5da27646,OPP-130,Closed Lost,Closed Lost,2023-09-01
78b16c2d-ada2-4ec4-8118-badf7cf1b156,OPP-131,Discovery,,2023-05-09
814e3d92-cea8-4946-b0f2-60ad2b597aa5,OPP-132,Discovery,,2023-04-07
4cc9c72e-2dcb-493e-b762-5727041c5f8e,OPP-132,Demo,,2023-04-17
6116afc3-2ad6-4ace-a04c-6546aaf48fa6,OPP-132,Proposal,,2023-04-30
ecdf8136-df28-47ca-a65a-6118a1caa4de,OPP-132,Negotiation,,2023-05-07
f7ef27d8-65f5-45bc-85c3-969b0b220f42,OPP-132,Closed Lost,Closed Lost,2023-05-14
1424bb50-6da9-4ea6-8fde-d3ec22809b52,OPP-133,Discovery,,2022-09-09
7df1233e-6204-4d73-895b-5b043945201f,OPP-133,Demo,,2022-09-12
02d3a2c1-4d5e-4799-b549-b033e55eaa95,OPP-133,Proposal,,2022-09-17
ebb2ceae-706b-4ae2-8b0e-671c24ab49da,OPP-133,Negotiation,,2022-09-23
ad942e7a-e441-4ffb-91ae-1fb4e3ece5bb,OPP-133,Closed Won,Closed Won,2022-10-03
187fd5d9-19c8-4df1-b8ba-4746834a8cd9,OPP-134,Discovery,,2023-05-21
ba74268c-471c-4c19-a156-c7c4b13cf784,OPP-134,Demo,,2023-05-29
099d8ff0-f478-4e8e-b83c-b69231b38b99,OPP-135,Discovery,,2023-11-04
641e4bc5-217a-4c26-8b64-dbf98c2dd543,OPP-135,Demo,,2023-11-19
40907916-f6e6-44ee-8fc5-8f10be662c3c,OPP-135,Proposal,,2023-12-06
08130c5a-4b79-46e3-bc3e-a0219faa6e36,OPP-135,Negotiation,,2023-12-27
a1f2d48c-6103-4b92-925c-117f21ed5754,OPP-136,Discovery,,2023-03-12
b6f48310-6644-41db-a2b8-cbddd4a9f423,OPP-136,Demo,,2023-03-16
6ce58344-9be7-4591-a0b5-ef71c08cb8fa,OPP-136,Proposal,,2023-03-25
1713ca14-dfd6-4306-8a91-72cc406f35da,OPP-137,Discovery,,2023-02-25
1d3aade0-5660-4dde-84a4-9ac53fb28c09,OPP-137,Demo,,2023-03-01
5399eab0-ca1f-4857-abd1-93136047728b,OPP-137,Proposal,,2023-03-06
eda58a6f-7df1-437f-adcf-e8b64958e6e6,OPP-138,Discovery,,2024-01-05
9004c8aa-7f3e-4d8b-956f-f3b233dfe022,OPP-139,Discovery,,2023-07-23
8cf69f7a-d7d2-4dd8-bed1-13eb5d6428eb,OPP-139,Demo,,2023-08-02
2b49867a-b16e-407e-8c61-6a503008b85b,OPP-139,Proposal,,2023-08-04
0378e0de-7e7b-40aa-8a8b-7fc55bee3038,OPP-139,Negotiation,,2023-08-07
975e8591-bcdc-4fc9-b14f-69c05a38ec74,OPP-139,Closed Won,Closed Won,2023-08-17
c4b1077b-44f2-4481-b5c3-8720a70e26cb,OPP-140,Discovery,,2023-04-26
60b9f576-347e-4f64-be66-7e0d81e1b049,OPP-140,Demo,,2023-05-01
e2173de9-f798-490a-bf9b-aff87edfad55,OPP-140,Proposal,,2023-05-30
89ad45ec-4286-4958-a0ca-4cdcefbf87fc,OPP-141,Discovery,,2023-07-09
4b488a46-b7d1-4b83-b160-ea329e5fb922,OPP-141,Demo,,2023-07-13
04a87640-d80c-49f8-bbc1-7daede816e21,OPP-141,Proposal,,2023-07-14
f69c760d-b709-4979-8feb-342f23239973,OPP-141,Negotiation,,2023-07-15
c9171256-4f03-48eb-9b1e-56e117a39c49,OPP-141,Closed Lost,Closed Lost,2023-07-20
8fc2d18f-8094-416e-83bd-e7a48411560a,OPP-142,Discovery,,2023-12-12
8d53bad1-256b-4f98-b7ea-7f6ef537680b,OPP-142,Demo,,2023-12-14
18738121-4f0b-4462-8951-70a76c2d072a,OPP-142,Proposal,,2023-12-21
447f6960-ee85-4317-a666-c2784a4bad05,OPP-142,Negotiation,,2023-12-24
5e0da73c-52bd-4fa5-a001-03f9dcf9898c,OPP-142,Closed Won,Closed Won,2023-12-27
3aebd0bf-f1ad-4187-914b-539bd136cea5,OPP-143,Discovery,,2023-10-21
6c18e349-eb61-4650-b535-ab648a29364f,OPP-143,Demo,,2023-10-30
b0ef680c-5728-4632-adf9-b598acb6724c,OPP-143,Proposal,,2023-10-31
b475d6ae-bd1a-4d0d-96b7-4f79154dbc32,OPP-143,Negotiation,,2023-11-03
2e0f546d-b79c-46b1-a25b-51e7d4cb11b6,OPP-143,Closed Won,Closed Won,2023-11-06
79775555-f2da-4f7f-9b56-082b11ee8b91,OPP-144,Discovery,,2023-06-28
198d0843-817b-4d06-9e4c-1bcf6fddee23,OPP-145,Discovery,,2023-09-06
c378ade7-7b8a-43d0-ae31-0fef2a7caade,OPP-145,Demo,,2023-09-09
5b076a55-a342-4842-ae19-e56241b66bf2,OPP-145,Proposal,,2023-09-11
043734d3-8599-47c4-9acd-9ff2f21c9943,OPP-145,Negotiation,,2023-09-15
1b9d8b65-3812-4dba-952b-516345af22ca,OPP-145,Closed Won,Closed Won,2023-09-18
01e1b34b-45de-42d4-918d-dc5d69e5e792,OPP-146,Discovery,,2022-12-20
05fe10b2-8eeb-486a-b9f3-45c8e2c2a7f4,OPP-146,Demo,,2022-12-22
80e35383-3cd1-48f2-8f6f-dbcc765dea8c,OPP-146,Proposal,,2023-01-30
074db0e2-b64f-4e53-afae-d6f887a7d1f8,OPP-146,Negotiation,,2023-02-02
5b9e4e22-670b-45db-8dcb-78ff77c17121,OPP-146,Closed Lost,Closed Lost,2023-02-19
d7ed955e-78da-412c-a63b-5d37b2776e2c,OPP-147,Discovery,,2023-01-12
4f42af7c-f42f-494f-ad89-312a06644795,OPP-147,Demo,,2023-01-23
8dea0a68-76c4-435e-90c7-cefbe6db7e05,OPP-147,Proposal,,2023-01-31
005e68ca-4587-4fb0-bc37-838a9ad9ebfe,OPP-147,Negotiation,,2023-02-08
09a51eb0-acb9-4132-a723-bce47127e353,OPP-147,Closed Lost,Closed Lost,2023-02-22
91928659-f22e-40c8-8291-1a70b4e59bf9,OPP-148,Discovery,,2023-10-19
7b446a25-1065-4fc4-aa94-7a8320b64f46,OPP-148,Demo,,2023-10-20
c66b4354-b66c-468f-812e-de7d1c5fc3ac,OPP-148,Proposal,,2023-10-22
cd2ebb4f-d532-4744-8eeb-9d3172db6aaf,OPP-148,Negotiation,,2023-10-25
ada1a77a-7f84-4524-8230-0e85e47ffa3d,OPP-148,Closed Won,Closed Won,2023-10-27
ec391450-d8ba-491c-967a-0dbb88cd2a45,OPP-149,Discovery,,2023-10-08
3a4b3b61-462d-496b-bae4-0bbf8f4072bb,OPP-149,Demo,,2023-10-10
c9e3c296-c35d-4a4c-8454-d5924e2502c7,OPP-149,Proposal,,2023-10-12
eafafb6c-0250-47c0-8a91-0239c19c8acf,OPP-149,Negotiation,,2023-10-18
83a6fe71-0759-48bd-b5a7-836cc55cdd43,OPP-149,Closed Lost,Closed Lost,2023-10-25
20589b65-dd68-40a9-9b12-2da30e616c41,OPP-150,Discovery,,2023-09-28
fd1283e4-d88a-4c0a-a519-5544ed519bfb,OPP-151,Discovery,,2022-12-08
75391409-2851-483b-9e68-fdfa64dba8e7,OPP-151,Demo,,2022-12-20
e4dade04-3757-470e-8256-860c6e0b6b1b,OPP-151,Proposal,,2022-12-31
4d5ea63d-aaf4-4ee5-9d8d-a145ac94da42,OPP-151,Negotiation,,2023-01-01
552110c9-e2b4-4931-9eab-439c1162d453,OPP-151,Closed Lost,Closed Lost,2023-01-13
0f8e4279-dbbf-4d01-b9e3-874fc0f8d6d7,OPP-152,Discovery,,2023-12-27
400e8b1a-5369-4232-98c3-849478d32406,OPP-152,Demo,,2023-12-31
d293585e-f810-4a8c-a9cc-632d98a95f6b,OPP-153,Discovery,,2023-12-24
77d00314-aab3-465a-8c6c-15176de0e277,OPP-154,Discovery,,2023-12-23
b4f4c635-343c-456f-b801-c0e2f4607e99,OPP-154,Demo,,2023-12-27
9ab17810-8e91-4c24-993c-e91c874d3005,OPP-154,Proposal,,2023-12-28
66161690-cec3-4d83-81fe-18ae51f8f633,OPP-155,Discovery,,2023-10-23
71d9a094-0d9d-4470-8e26-6a766c82e042,OPP-155,Demo,,2023-10-25
feee4184-d31b-4212-ac72-d1f8143fdcc4,OPP-155,Proposal,,2023-10-31
f0f9aca3-f419-4fe8-b163-934ec81ea915,OPP-155,Negotiation,,2023-11-02
7ffb8705-c7c6-4107-ae36-6fc6eaca70d9,OPP-155,Closed Lost,Closed Lost,2023-11-08
556195c2-c346-4b10-893d-6943007b3a16,OPP-156,Discovery,,2023-01-01
