opportunity_id,account_id,owner_id,lead_source_id,amount,tcv,mrr,contract_months,stage,forecast_category,win_probability,created_date,close_date,renewal_date,is_won,is_closed
OPP-192,ACC-5049,AE-10,CMP-47,14187,14187.0,1182.25,12,Closed Lost,Closed,0.0,2023-12-24,,,False,True
OPP-193,ACC-5943,AE-17,CMP-64,11704,11704.0,975.33,12,Closed Lost,Closed,0.0,2023-07-11,2023-07-29,,False,True
OPP-194,ACC-6928,AE-16,CMP-18,8116,16232.0,676.33,24,Closed Lost,Closed,0.0,2023-09-08,2023-10-11,,False,True
OPP-195,ACC-804,AE-11,CMP-29,7830,23490.0,652.5,36,Closed Won,Closed,1.0,2023-11-07,2023-12-06,2026-11-20,True,True
OPP-196,ACC-2900,AE-7,CMP-48,18275,18275.0,1522.92,12,Closed Lost,Closed,0.0,2023-11-05,2023-12-13,,False,True
OPP-197,ACC-1975,AE-15,CMP-79,249600,249600.0,20800.0,12,Demo,Best Case,0.10804486353804453,2023-10-31,,,False,False
OPP-198,ACC-4279,AE-13,CMP-46,17989,53967.0,1499.08,36,Discovery,Upside,0.52783801052104,2022-09-03,,,False,False
OPP-199,ACC-2125,AE-12,CMP-43,18486,18486.0,1540.5,12,Closed Won,Closed,1.0,2023-09-21,2023-10-27,2024-10-21,True,True
OPP-200,ACC-1029,AE-6,CMP-15,8557,8557.0,713.08,12,Negotiation,Pipeline,0.694996311103907,2023-09-01,,,False,False
OPP-201,ACC-506,AE-11,CMP-76,232762,698286.0,19396.83,36,Closed Lost,Closed,0.0,2022-09-24,2023-01-01,,False,True
OPP-202,ACC-4555,AE-11,CMP-61,21139,63417.0,1761.58,36,Closed Lost,Closed,0.0,2022-07-02,2022-08-01,,False,True
OPP-203,ACC-1267,AE-16,CMP-58,18563,37126.0,1546.92,24,Negotiation,Pipeline,0.21901861682301008,2023-10-24,,,False,False
OPP-204,ACC-9273,AE-8,CMP-28,17527,52581.0,1460.58,36,Negotiation,Commit,0.48967821467332073,2023-05-07,,,False,False
OPP-205,ACC-4155,AE-4,CMP-78,8519,17038.0,709.92,24,Closed Lost,Closed,0.0,2023-12-18,,,False,True
OPP-206,ACC-4926,AE-19,CMP-2,6793,20379.0,566.08,36,Closed Won,Closed,1.0,2023-05-27,2023-06-18,2026-06-02,True,True
OPP-207,ACC-8674,AE-15,CMP-62,15351,30702.0,1279.25,24,Closed Lost,Closed,0.0,2023-08-31,2023-09-15,,False,True
OPP-208,ACC-2655,AE-12,CMP-90,6568,6568.0,547.33,12,Closed Won,Closed,1.0,2023-10-04,2023-11-07,2024-11-01,True,True
OPP-209,ACC-6871,AE-4,CMP-54,7915,15830.0,659.58,24,Closed Won,Closed,1.0,2023-12-08,,,True,True
OPP-210,ACC-1580,AE-9,CMP-59,18496,36992.0,1541.33,24,Closed Lost,Closed,0.0,2023-03-09,2023-03-23,,False,True
OPP-211,ACC-6287,AE-13,CMP-55,8573,17146.0,714.42,24,Discovery,Best Case,0.2935260397765066,2023-12-18,,,False,False
OPP-212,ACC-8832,AE-3,CMP-31,17815,53445.0,1484.58,36,Closed Won,Closed,1.0,2023-10-19,2023-11-08,2026-10-23,True,True
OPP-213,ACC-3289,AE-8,CMP-11,11674,23348.0,972.83,24,Closed Won,Closed,1.0,2023-08-03,2023-08-25,2025-08-14,True,True
OPP-214,ACC-5065,AE-5,CMP-82,10199,20398.0,849.92,24,Closed Lost,Closed,0.0,2023-05-16,2023-05-26,,False,True
OPP-215,ACC-3407,AE-13,CMP-70,245931,737793.0,20494.25,36,Negotiation,Commit,0.42455015046020006,2023-12-24,,,False,False
OPP-216,ACC-875,AE-11,CMP-83,12816,25632.0,1068.0,24,Closed Lost,Closed,0.0,2023-10-24,2023-11-05,,False,True
OPP-217,ACC-9332,AE-18,CMP-79,19199,19199.0,1599.92,12,Discovery,Upside,0.5713582564294961,2023-12-20,,,False,False
OPP-218,ACC-633,AE-17,CMP-66,13518,13518.0,1126.5,12,Closed Won,Closed,1.0,2022-05-31,2022-06-14,2023-06-09,True,True
OPP-219,ACC-2731,AE-7,CMP-93,23611,70833.0,1967.58,36,Closed Lost,Closed,0.0,2023-11-20,2023-12-20,,False,True
OPP-220,ACC-9956,AE-11,CMP-92,13110,13110.0,1092.5,12,Closed Lost,Closed,0.0,2023-04-20,2023-05-03,,False,True
OPP-221,ACC-3795,AE-0,CMP-96,8315,8315.0,692.92,12,Demo,Best Case,0.4153470394532235,2024-01-16,,,False,False
OPP-222,ACC-9023,AE-7,CMP-34,23925,23925.0,1993.75,12,Closed Lost,Closed,0.0,2023-11-18,2023-12-09,,False,True
OPP-223,ACC-8324,AE-3,CMP-40,10623,31869.0,885.25,36,Closed Lost,Closed,0.0,2022-03-22,2022-04-07,,False,True
OPP-224,ACC-6241,AE-17,CMP-29,19581,39162.0,1631.75,24,Closed Lost,Closed,0.0,2023-12-08,2023-12-27,,False,True
OPP-225,ACC-1230,AE-8,CMP-28,9893,29679.0,824.42,36,Closed Won,Closed,1.0,2023-12-08,2023-12-31,2026-12-15,True,True
OPP-226,ACC-4940,AE-18,CMP-57,17814,53442.0,1484.5,36,Closed Lost,Closed,0.0,2023-11-22,2023-12-05,,False,True
OPP-227,ACC-9897,AE-2,CMP-52,18637,55911.0,1553.08,36,Discovery,Commit,0.37089532065395026,2023-10-28,,,False,False
OPP-228,ACC-5497,AE-15,CMP-86,7729,15458.0,644.08,24,Discovery,Pipeline,0.4176161565736699,2023-12-12,,,False,False
OPP-229,ACC-2414,AE-8,CMP-13,24787,49574.0,2065.58,24,Closed Lost,Closed,0.0,2023-02-28,2023-03-30,,False,True
OPP-230,ACC-269,AE-0,CMP-54,8658,8658.0,721.5,12,Discovery,Pipeline,0.34264270812496433,2023-12-12,,,False,False
OPP-231,ACC-7260,AE-1,CMP-77,14449,28898.0,1204.08,24,Demo,Commit,0.3229097881901206,2023-12-20,,,False,False
OPP-232,ACC-6032,AE-8,CMP-65,12241,36723.0,1020.08,36,Closed Won,Closed,1.0,2023-08-19,2023-09-19,2026-09-03,True,True
OPP-233,ACC-2282,AE-6,CMP-41,20836,62508.0,1736.33,36,Closed Lost,Closed,0.0,2023-08-21,2023-09-23,,False,True
OPP-234,ACC-7491,AE-5,CMP-1,20540,41080.0,1711.67,24,Closed Lost,Closed,0.0,2022-10-18,2022-11-01,,False,True
OPP-235,ACC-7597,AE-9,CMP-66,11036,33108.0,919.67,36,Closed Won,Closed,1.0,2023-07-22,2023-08-22,2026-08-06,True,True
OPP-236,ACC-5840,AE-11,CMP-51,24898,74694.0,2074.83,36,Demo,Best Case,0.26627675853013444,2023-12-13,,,False,False
OPP-237,ACC-5539,AE-19,CMP-71,19932,19932.0,1661.0,12,Proposal,Pipeline,0.48605479334767654,2023-10-22,,,False,False
OPP-238,ACC-3646,AE-7,CMP-42,12610,25220.0,1050.83,24,Demo,Upside,0.5574060723680779,2023-05-27,,,False,False
OPP-239,ACC-4616,AE-1,CMP-40,5225,15675.0,435.42,36,Closed Won,Closed,1.0,2022-11-04,2022-12-12,2025-11-26,True,True
OPP-240,ACC-2289,AE-4,CMP-30,22924,45848.0,1910.33,24,Closed Lost,Closed,0.0,2023-11-11,2023-12-14,,False,True
OPP-241,ACC-7330,AE-9,CMP-82,16241,32482.0,1353.42,24,Closed Won,Closed,1.0,2023-07-20,2023-08-03,2025-07-23,True,True
OPP-242,ACC-5382,AE-7,CMP-40,20761,62283.0,1730.08,36,Negotiation,Upside,0.44882754644889034,2023-05-29,,,False,False
OPP-243,ACC-3896,AE-1,CMP-90,9801,19602.0,816.75,24,Closed Lost,Closed,0.0,2023-11-03,2023-12-13,,False,True
OPP-244,ACC-549,AE-7,CMP-24,8759,8759.0,729.92,12,Demo,Commit,0.6479138802723299,2023-12-23,,,False,False
OPP-245,ACC-8107,AE-6,CMP-36,11779,35337.0,981.58,36,Closed Won,Closed,1.0,2022-08-31,2022-09-13,2025-08-28,True,True
OPP-246,ACC-7199,AE-1,CMP-56,97198,97198.0,8099.83,12,Negotiation,Upside,0.47079339070606707,2023-06-01,,,False,False
OPP-247,ACC-7180,AE-9,CMP-73,6720,6720.0,560.0,12,Closed Won,Closed,1.0,2023-12-18,,,True,True
OPP-248,ACC-1567,AE-4,CMP-32,5599,5599.0,466.58,12,Closed Won,Closed,1.0,2023-11-10,2023-11-24,2024-11-18,True,True
OPP-249,ACC-9547,AE-3,CMP-79,9983,19966.0,831.92,24,Closed Lost,Closed,0.0,2023-12-15,,,False,True
OPP-250,ACC-4202,AE-15,CMP-84,18490,55470.0,1540.83,36,Discovery,Pipeline,0.5174962759513808,2023-11-20,,,False,False
OPP-251,ACC-7028,AE-6,CMP-1,12250,24500.0,1020.83,24,Proposal,Upside,0.45983982995978734,2022-06-09,,,False,False
OPP-252,ACC-3449,AE-5,CMP-22,23318,46636.0,1943.17,24,Closed Lost,Closed,0.0,2024-01-13,,,False,True
OPP-253,ACC-3494,AE-13,CMP-39,16202,32404.0,1350.17,24,Closed Won,Closed,1.0,2023-10-07,2023-10-14,2025-10-03,True,True
OPP-254,ACC-4981,AE-4,CMP-49,5974,5974.0,497.83,12,Discovery,Upside,0.3192399621100066,2023-10-27,,,False,False
OPP-255,ACC-8875,AE-9,CMP-57,10106,30318.0,842.17,36,Discovery,Commit,0.24713860559502063,2023-05-20,,,False,False
OPP-256,ACC-9168,AE-9,CMP-1,21160,42320.0,1763.33,24,Closed Lost,Closed,0.0,2022-09-03,2022-10-10,,False,True
OPP-257,ACC-7947,AE-10,CMP-6,18739,56217.0,1561.58,36,Closed Won,Closed,1.0,2023-12-09,2023-12-30,2026-12-14,True,True
OPP-258,ACC-1480,AE-2,CMP-83,22146,22146.0,1845.5,12,Closed Lost,Closed,0.0,2023-06-03,2023-07-17,,False,True
OPP-259,ACC-7072,AE-11,CMP-24,7800,7800.0,650.0,12,Closed Lost,Closed,0.0,2023-06-02,2023-06-29,,False,True
OPP-260,ACC-8140,AE-12,CMP-25,19723,19723.0,1643.58,12,Closed Lost,Closed,0.0,2023-12-25,,,False,True
OPP-261,ACC-2551,AE-5,CMP-87,8634,25902.0,719.5,36,Closed Won,Closed,1.0,2023-11-17,2023-11-27,2026-11-11,True,True
OPP-262,ACC-9192,AE-4,CMP-22,110992,332976.0,9249.33,36,Closed Won,Closed,1.0,2023-12-06,,,True,True
OPP-263,ACC-9180,AE-0,CMP-47,10451,10451.0,870.92,12,Closed Won,Closed,1.0,2023-12-19,,,True,True
OPP-264,ACC-2358,AE-15,CMP-45,22421,44842.0,1868.42,24,Closed Lost,Closed,0.0,2023-09-21,2023-10-21,,False,True
OPP-265,ACC-6179,AE-4,CMP-68,22304,22304.0,1858.67,12,Closed Won,Closed,1.0,2023-09-23,2023-10-17,2024-10-11,True,True
OPP-266,ACC-1020,AE-4,CMP-71,11116,33348.0,926.33,36,Demo,Best Case,0.7118858079413293,2023-02-15,,,False,False
OPP-267,ACC-4304,AE-2,CMP-87,7639,15278.0,636.58,24,Closed Lost,Closed,0.0,2023-08-16,2023-09-01,,False,True
OPP-268,ACC-4661,AE-10,CMP-3,14346,14346.0,1195.5,12,Proposal,Best Case,0.7533076396909654,2023-09-25,,,False,False
OPP-269,ACC-3658,AE-10,CMP-95,15029,30058.0,1252.42,24,Demo,Commit,0.7696808094509644,2022-11-16,,,False,False
OPP-270,ACC-242,AE-0,CMP-5,90646,271938.0,7553.83,36,Closed Lost,Closed,0.0,2023-12-14,,,False,True
OPP-271,ACC-2049,AE-13,CMP-65,23333,69999.0,1944.42,36,Closed Won,Closed,1.0,2023-08-11,2023-08-31,2026-08-15,True,True
OPP-272,ACC-6103,AE-6,CMP-23,74644,149288.0,6220.33,24,Closed Won,Closed,1.0,2023-02-03,2023-03-18,2025-03-07,True,True
OPP-273,ACC-1698,AE-15,CMP-57,69797,69797.0,5816.42,12,Closed Lost,Closed,0.0,2022-10-13,2022-12-31,,False,True
OPP-274,ACC-3698,AE-3,CMP-10,108977,326931.0,9081.42,36,Closed Won,Closed,1.0,2023-12-18,,,True,True
OPP-275,ACC-7400,AE-14,CMP-26,21074,63222.0,1756.17,36,Closed Won,Closed,1.0,2023-01-10,2023-01-18,2026-01-02,True,True
OPP-276,ACC-9137,AE-13,CMP-83,11675,35025.0,972.92,36,Closed Won,Closed,1.0,2023-12-30,,,True,True
OPP-277,ACC-7578,AE-2,CMP-28,74712,74712.0,6226.0,12,Closed Won,Closed,1.0,2023-06-30,2023-08-14,2024-08-08,True,True
OPP-278,ACC-8684,AE-7,CMP-75,6880,6880.0,573.33,12,Closed Won,Closed,1.0,2022-07-13,2022-08-08,2023-08-03,True,True
OPP-279,ACC-2703,AE-14,CMP-89,12398,12398.0,1033.17,12,Closed Lost,Closed,0.0,2022-12-27,2023-01-16,,False,True
OPP-280,ACC-7341,AE-11,CMP-43,21578,64734.0,1798.17,36,Discovery,Pipeline,0.6438470557924036,2023-06-12,,,False,False
OPP-281,ACC-3451,AE-6,CMP-72,20645,41290.0,1720.42,24,Closed Lost,Closed,0.0,2022-06-09,2022-06-26,,False,True
OPP-282,ACC-3743,AE-13,CMP-67,22746,22746.0,1895.5,12,Discovery,Pipeline,0.6213952369850025,2023-12-09,,,False,False
OPP-283,ACC-4733,AE-16,CMP-41,57922,115844.0,4826.83,24,Closed Lost,Closed,0.0,2023-10-25,2023-12-08,,False,True
OPP-284,ACC-7801,AE-13,CMP-88,23706,23706.0,1975.5,12,Closed Won,Closed,1.0,2023-12-27,,,True,True
OPP-285,ACC-1645,AE-13,CMP-18,19293,19293.0,1607.75,12,Closed Lost,Closed,0.0,2022-04-22,2022-05-14,,False,True
OPP-286,ACC-4820,AE-10,CMP-91,24158,72474.0,2013.17,36,Discovery,Best Case,0.5006876541395057,2022-10-19,,,False,False
OPP-287,ACC-882,AE-19,CMP-20,8739,26217.0,728.25,36,Discovery,Pipeline,0.31796693963104466,2023-09-26,,,False,False
OPP-288,ACC-1085,AE-3,CMP-59,19685,39370.0,1640.42,24,Closed Lost,Closed,0.0,2023-05-24,2023-06-18,,False,True
OPP-289,ACC-2872,AE-10,CMP-79,13615,13615.0,1134.58,12,Closed Lost,Closed,0.0,2023-10-10,2023-10-21,,False,True
OPP-290,ACC-994,AE-3,CMP-20,17485,34970.0,1457.08,24,Closed Lost,Closed,0.0,2023-10-16,2023-11-10,,False,True
OPP-291,ACC-4036,AE-17,CMP-7,71690,215070.0,5974.17,36,Demo,Commit,0.6444711237910818,2022-12-29,,,False,False
OPP-292,ACC-1994,AE-5,CMP-7,21803,65409.0,1816.92,36,Closed Lost,Closed,0.0,2023-02-21,2023-03-16,,False,True
OPP-293,ACC-6386,AE-18,CMP-1,16584,49752.0,1382.0,36,Demo,Commit,0.26452181055495666,2022-08-25,,,False,False
OPP-294,ACC-1939,AE-16,CMP-93,6382,12764.0,531.83,24,Demo,Pipeline,0.1285240542840481,2023-12-04,,,False,False
OPP-295,ACC-2855,AE-1,CMP-23,12074,24148.0,1006.17,24,Closed Lost,Closed,0.0,2023-11-16,2023-11-24,,False,True
OPP-296,ACC-1262,AE-8,CMP-42,8049,16098.0,670.75,24,Closed Lost,Closed,0.0,2023-10-18,2023-11-24,,False,True
OPP-297,ACC-3750,AE-18,CMP-34,16741,50223.0,1395.08,36,Discovery,Pipeline,0.7449724093297818,2023-08-01,,,False,False
OPP-298,ACC-879,AE-12,CMP-28,10406,20812.0,867.17,24,Proposal,Commit,0.19016797622814796,2023-12-26,,,False,False
OPP-299,ACC-7947,AE-16,CMP-75,12944,38832.0,1078.67,36,Closed Lost,Closed,0.0,2022-06-25,2022-07-01,,False,True
OPP-300,ACC-8055,AE-13,CMP-27,6421,19263.0,535.08,36,Closed Lost,Closed,0.0,2023-12-06,,,False,True
OPP-301,ACC-4456,AE-18,CMP-80,7003,21009.0,583.58,36,Closed Lost,Closed,0.0,2023-02-25,2023-03-14,,False,True
OPP-302,ACC-324,AE-18,CMP-93,181491,181491.0,15124.25,12,Closed Won,Closed,1.0,2023-12-12,,,True,True
OPP-303,ACC-9219,AE-5,CMP-81,13978,41934.0,1164.83,36,Closed Lost,Closed,0.0,2023-05-23,2023-06-05,,False,True
OPP-304,ACC-5992,AE-10,CMP-66,8582,8582.0,715.17,12,Closed Lost,Closed,0.0,2023-10-05,2023-10-20,,False,True
OPP-305,ACC-4629,AE-13,CMP-11,13351,26702.0,1112.58,24,Closed Lost,Closed,0.0,2023-10-04,2023-10-23,,False,True
OPP-306,ACC-370,AE-12,CMP-63,22561,22561.0,1880.08,12,Closed Lost,Closed,0.0,2023-11-28,2023-12-14,,False,True
OPP-307,ACC-5310,AE-2,CMP-7,15514,31028.0,1292.83,24,Negotiation,Best Case,0.1303758098417454,2023-12-12,,,False,False
OPP-308,ACC-9992,AE-6,CMP-69,6489,19467.0,540.75,36,Closed Lost,Closed,0.0,2023-07-22,2023-08-02,,False,True
OPP-309,ACC-7586,AE-17,CMP-45,10257,10257.0,854.75,12,Demo,Commit,0.12076865569931855,2023-08-22,,,False,False
OPP-310,ACC-1223,AE-4,CMP-5,79091,237273.0,6590.92,36,Closed Lost,Closed,0.0,2024-01-10,,,False,True
OPP-311,ACC-4169,AE-18,CMP-25,16543,33086.0,1378.58,24,Closed Lost,Closed,0.0,2023-12-29,,,False,True
OPP-312,ACC-6801,AE-0,CMP-45,24884,74652.0,2073.67,36,Closed Won,Closed,1.0,2023-10-03,2023-10-18,2026-10-02,True,True
OPP-313,ACC-6084,AE-7,CMP-65,12845,12845.0,1070.42,12,Proposal,Best Case,0.3554602411357075,2023-08-13,,,False,False
OPP-314,ACC-1836,AE-9,CMP-32,6398,12796.0,533.17,24,Closed Won,Closed,1.0,2023-07-10,2023-07-20,2025-07-09,True,True
OPP-315,ACC-800,AE-17,CMP-39,17148,17148.0,1429.0,12,Closed Lost,Closed,0.0,2023-10-16,2023-11-09,,False,True
OPP-316,ACC-2585,AE-19,CMP-28,12947,38841.0,1078.92,36,Closed Won,Closed,1.0,2023-04-27,2023-05-18,2026-05-02,True,True
OPP-317,ACC-3298,AE-5,CMP-29,18097,18097.0,1508.08,12,Negotiation,Best Case,0.3513088802834955,2023-09-29,,,False,False
OPP-318,ACC-7705,AE-7,CMP-47,6998,6998.0,583.17,12,Closed Lost,Closed,0.0,2023-12-28,,,False,True
OPP-319,ACC-1964,AE-5,CMP-8,9206,18412.0,767.17,24,Closed Lost,Closed,0.0,2023-11-14,2023-12-09,,False,True
OPP-320,ACC-7426,AE-9,CMP-41,7163,7163.0,596.92,12,Closed Lost,Closed,0.0,2023-10-14,2023-10-22,,False,True
OPP-321,ACC-6675,AE-12,CMP-71,13181,39543.0,1098.42,36,Closed Lost,Closed,0.0,2023-07-09,2023-08-03,,False,True
OPP-322,ACC-3495,AE-15,CMP-13,16003,16003.0,1333.58,12,Closed Lost,Closed,0.0,2023-08-02,2023-09-22,,False,True
OPP-323,ACC-322,AE-16,CMP-84,23115,23115.0,1926.25,12,Closed Lost,Closed,0.0,2023-12-26,,,False,True
OPP-324,ACC-5249,AE-1,CMP-33,8004,16008.0,667.0,24,Demo,Upside,0.2589319976468302,2023-01-30,,,False,False
OPP-325,ACC-838,AE-1,CMP-37,16504,33008.0,1375.33,24,Closed Lost,Closed,0.0,2023-08-04,2023-09-01,,False,True
OPP-326,ACC-2523,AE-13,CMP-11,6421,12842.0,535.08,24,Proposal,Best Case,0.3556527874123183,2023-05-21,,,False,False
OPP-327,ACC-6214,AE-13,CMP-31,15869,47607.0,1322.42,36,Proposal,Best Case,0.3578393205580198,2023-08-08,,,False,False
OPP-328,ACC-3948,AE-14,CMP-16,24136,48272.0,2011.33,24,Demo,Commit,0.42117665589109343,2024-01-13,,,False,False
OPP-329,ACC-8870,AE-3,CMP-22,249015,498030.0,20751.25,24,Closed Lost,Closed,0.0,2024-01-11,,,False,True
OPP-330,ACC-842,AE-0,CMP-96,17271,51813.0,1439.25,36,Proposal,Commit,0.713188712642781,2023-08-24,,,False,False
OPP-331,ACC-922,AE-16,CMP-26,24660,73980.0,2055.0,36,Closed Won,Closed,1.0,2023-08-29,2023-09-26,2026-09-10,True,True
OPP-332,ACC-2462,AE-5,CMP-60,10666,31998.0,888.83,36,Closed Lost,Closed,0.0,2023-10-20,2023-11-02,,False,True
OPP-333,ACC-4836,AE-16,CMP-53,14122,28244.0,1176.83,24,Closed Lost,Closed,0.0,2023-01-10,2023-01-26,,False,True
OPP-334,ACC-4079,AE-1,CMP-12,21112,42224.0,1759.33,24,Closed Won,Closed,1.0,2022-08-06,2022-08-22,2024-08-11,True,True
OPP-335,ACC-4114,AE-19,CMP-33,18557,18557.0,1546.42,12,Closed Lost,Closed,0.0,2023-11-26,2023-12-06,,False,True
OPP-336,ACC-3769,AE-6,CMP-28,5428,16284.0,452.33,36,Negotiation,Best Case,0.11333123890895384,2023-08-27,,,False,False
OPP-337,ACC-7276,AE-6,CMP-23,14011,14011.0,1167.58,12,Negotiation,Commit,0.3534787458847304,2023-10-27,,,False,False
OPP-338,ACC-2479,AE-15,CMP-28,23641,70923.0,1970.08,36,Closed Lost,Closed,0.0,2023-08-05,2023-08-20,,False,True
OPP-339,ACC-7539,AE-19,CMP-96,14378,28756.0,1198.17,24,Closed Lost,Closed,0.0,2023-05-06,2023-05-23,,False,True
OPP-340,ACC-1777,AE-13,CMP-62,21230,42460.0,1769.17,24,Negotiation,Commit,0.5085625534302282,2023-06-20,,,False,False
OPP-341,ACC-5502,AE-1,CMP-27,20484,40968.0,1707.0,24,Negotiation,Upside,0.48170892446224434,2023-08-15,,,False,False
OPP-342,ACC-8437,AE-10,CMP-69,6797,13594.0,566.42,24,Closed Lost,Closed,0.0,2023-07-26,2023-08-10,,False,True
OPP-343,ACC-1251,AE-15,CMP-41,7400,7400.0,616.67,12,Closed Won,Closed,1.0,2023-12-21,,,True,True
OPP-344,ACC-2390,AE-9,CMP-37,22495,44990.0,1874.58,24,Demo,Pipeline,0.46173337883905197,2023-06-08,,,False,False
OPP-345,ACC-4580,AE-7,CMP-32,148661,148661.0,12388.42,12,Negotiation,Commit,0.1735237624485324,2023-10-09,,,False,False
OPP-346,ACC-8400,AE-5,CMP-55,16241,32482.0,1353.42,24,Proposal,Upside,0.19852747634736334,2023-06-14,,,False,False
OPP-347,ACC-6624,AE-5,CMP-56,11634,11634.0,969.5,12,Discovery,Upside,0.33702844146343236,2023-03-08,,,False,False
OPP-348,ACC-2720,AE-10,CMP-46,17227,51681.0,1435.58,36,Negotiation,Pipeline,0.5004926171991531,2022-12-22,,,False,False
OPP-349,ACC-6603,AE-9,CMP-17,5586,16758.0,465.5,36,Closed Lost,Closed,0.0,2023-10-11,2023-11-13,,False,True
OPP-350,ACC-6555,AE-13,CMP-79,11788,23576.0,982.33,24,Closed Lost,Closed,0.0,2023-12-22,,,False,True
OPP-351,ACC-7823,AE-5,CMP-89,21439,64317.0,1786.58,36,Closed Lost,Closed,0.0,2022-11-26,2022-12-21,,False,True
OPP-352,ACC-3176,AE-19,CMP-57,21948,65844.0,1829.0,36,Closed Won,Closed,1.0,2022-07-06,2022-07-21,2025-07-05,True,True
OPP-353,ACC-361,AE-1,CMP-52,24815,49630.0,2067.92,24,Proposal,Pipeline,0.736591014567311,2023-08-22,,,False,False
OPP-354,ACC-3764,AE-19,CMP-57,15088,30176.0,1257.33,24,Closed Won,Closed,1.0,2022-11-27,2022-12-14,2024-12-03,True,True
OPP-355,ACC-2689,AE-10,CMP-8,5044,15132.0,420.33,36,Closed Lost,Closed,0.0,2023-12-20,,,False,True
OPP-356,ACC-2586,AE-5,CMP-5,15495,30990.0,1291.25,24,Discovery,Best Case,0.12176557512817976,2023-12-12,,,False,False
OPP-357,ACC-3207,AE-6,CMP-13,11382,34146.0,948.5,36,Closed Lost,Closed,0.0,2023-12-04,2023-12-16,,False,True
OPP-358,ACC-8394,AE-17,CMP-43,8498,25494.0,708.17,36,Closed Lost,Closed,0.0,2023-08-22,2023-09-15,,False,True
OPP-359,ACC-5232,AE-11,CMP-27,6116,12232.0,509.67,24,Closed Won,Closed,1.0,2023-09-15,2023-09-26,2025-09-15,True,True
OPP-360,ACC-5876,AE-5,CMP-0,15166,15166.0,1263.83,12,Closed Won,Closed,1.0,2023-04-28,2023-05-16,2024-05-10,True,True
OPP-361,ACC-7893,AE-3,CMP-56,22910,45820.0,1909.17,24,Closed Won,Closed,1.0,2023-11-09,2023-11-28,2025-11-17,True,True
OPP-362,ACC-2893,AE-0,CMP-80,13190,26380.0,1099.17,24,Demo,Commit,0.7451305147197704,2023-04-06,,,False,False
OPP-363,ACC-5097,AE-9,CMP-13,11618,34854.0,968.17,36,Closed Lost,Closed,0.0,2023-03-14,2023-03-31,,False,True
OPP-364,ACC-4608,AE-16,CMP-77,192162,576486.0,16013.5,36,Closed Won,Closed,1.0,2022-08-04,2022-09-10,2025-08-25,True,True
OPP-365,ACC-1147,AE-14,CMP-43,18044,36088.0,1503.67,24,Closed Lost,Closed,0.0,2023-04-26,2023-05-13,,False,True
OPP-366,ACC-6063,AE-11,CMP-12,10986,32958.0,915.5,36,Closed Lost,Closed,0.0,2023-09-01,2023-09-25,,False,True
OPP-367,ACC-9739,AE-13,CMP-17,5623,5623.0,468.58,12,Closed Lost,Closed,0.0,2024-01-06,,,False,True
OPP-368,ACC-6089,AE-16,CMP-38,17955,17955.0,1496.25,12,Proposal,Best Case,0.2561238729829499,2023-05-26,,,False,False
OPP-369,ACC-8169,AE-7,CMP-99,10898,10898.0,908.17,12,Closed Won,Closed,1.0,2023-08-23,2023-09-03,2024-08-28,True,True
OPP-370,ACC-2568,AE-11,CMP-92,8626,17252.0,718.83,24,Discovery,Pipeline,0.2619026229817292,2023-04-28,,,False,False
OPP-371,ACC-2270,AE-16,CMP-84,21435,42870.0,1786.25,24,Closed Won,Closed,1.0,2023-12-31,,,True,True
OPP-372,ACC-5259,AE-17,CMP-2,19594,58782.0,1632.83,36,Demo,Pipeline,0.7896830987716618,2022-05-11,,,False,False
OPP-373,ACC-9809,AE-3,CMP-2,14344,14344.0,1195.33,12,Discovery,Best Case,0.4212286417637381,2023-06-02,,,False,False
OPP-374,ACC-6876,AE-7,CMP-6,13514,27028.0,1126.17,24,Proposal,Upside,0.6842460642940803,2023-12-04,,,False,False
OPP-375,ACC-3834,AE-4,CMP-77,19918,59754.0,1659.83,36,Closed Lost,Closed,0.0,2023-08-30,2023-09-11,,False,True
OPP-376,ACC-2860,AE-13,CMP-38,5653,16959.0,471.08,36,Discovery,Upside,0.48459702351242573,2023-11-09,,,False,False
OPP-377,ACC-6038,AE-5,CMP-14,24419,24419.0,2034.92,12,Closed Lost,Closed,0.0,2023-03-02,2023-03-16,,False,True
OPP-378,ACC-5115,AE-7,CMP-80,7540,7540.0,628.33,12,Demo,Commit,0.4443362894637549,2023-04-19,,,False,False
OPP-379,ACC-9108,AE-11,CMP-42,7626,15252.0,635.5,24,Proposal,Best Case,0.7795202472313187,2023-09-20,,,False,False
OPP-380,ACC-6610,AE-0,CMP-6,16035,48105.0,1336.25,36,Proposal,Upside,0.26101491535230714,2023-12-25,,,False,False
OPP-381,ACC-9343,AE-18,CMP-0,16638,16638.0,1386.5,12,Closed Won,Closed,1.0,2022-12-13,2022-12-23,2023-12-18,True,True
OPP-382,ACC-884,AE-15,CMP-73,16544,16544.0,1378.67,12,Demo,Pipeline,0.5079595422190568,2023-12-09,,,False,False
OPP-383,ACC-7025,AE-4,CMP-48,6304,6304.0,525.33,12,Closed Won,Closed,1.0,2023-08-21,2023-09-06,2024-08-31,True,True
OPP-384,ACC-2,AE-18,CMP-10,12335,24670.0,1027.92,24,Closed Lost,Closed,0.0,2023-08-25,2023-09-17,,False,True
